[2024-08-01 08:58:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:825. Processed Pages: 150
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 150 of 825 files
[2024-08-01 08:58:49] [trait-can-process-pages.php:103] Total pages: 825; Pages remaining: 675
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 825 files
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Node
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Exception
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Exception
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Exception
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Exception
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Exception
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper/data
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:825. Processed Pages: 200
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 200 of 825 files
[2024-08-01 08:58:49] [trait-can-process-pages.php:103] Total pages: 825; Pages remaining: 625
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 825 files
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/portable-utf8
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/src/voku/helper
